,Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_s,Flow_Packets_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_s,Bwd_Packets_s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length_2,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Protocol,Source_Port,H_src_ip,H_dst_ip,H_dst_port,H_proto,H_pkt_len,H_iat,H_tcp_flags,H_src_port
Bwd_IAT_Mean,-0.001785524696875779,0.6557466409766992,0.07216899159584947,0.12575382407401817,0.027334985909937937,0.000552733269083133,0.01504710349837161,-0.007506612886639512,-0.0001378408646326378,0.0153291256698645,0.027211081138499946,0.10682790164605245,0.038036162365406044,0.01678309296606662,-0.08625006067198002,-0.197625079402253,0.4678905545441148,0.5228634107317928,0.5807849453208925,-0.0011428382537157474,0.6553558558956378,0.5758266688238654,0.5509700320386154,0.5799433711820258,-0.0011132106404196113,0.8814009546870049,1.0,0.9938219146542023,0.9644575174767782,-0.02310885947426906,-0.0029979773092731915,0.0,0.0,0.0,0.28975228338311143,0.10533853351801122,-0.19437190437278204,-0.09288914441643752,-0.007859985945069368,0.017235333675971777,0.0011699629753042287,0.014662369786176743,0.00894890377455869,0.0,-0.0033355352820389583,-0.0029979773092731915,0.0,0.015895566549798942,-0.010936041045396033,-0.009667253649327445,0.0,-0.14993371204314326,-0.016589279220497653,-0.0001378408646326378,0.038036162365406044,0.28975228338311143,0.0,0.0,0.0,0.0,0.0,0.0,0.07216899159584947,0.027334985909937937,0.12575382407401817,0.000552733269083133,0.013105243685912121,0.0007425022423537727,0.37767525915727646,-0.00406611582024937,0.14113101594908456,0.19125560112888085,0.1953826261021768,0.01026595858423982,0.541261931795039,0.5333100398541195,0.5804676686386003,0.45194140224044355,-0.012446761603095881,-0.0025364501247806042,-0.00482153729164878,-0.004791255907493122,0.0076159278604449486,-0.0055668832726786365,-0.00534509026248799,0.305450249831063,-0.0036912824330686796,-3.710403323084791e-05
Bwd_IAT_Std,-0.0035294008015964557,0.6529808941290866,0.0728859952320786,0.12935843525818363,0.03723619659916878,0.0031676000057382875,0.03381620330547837,-0.00785280394984163,0.0071574261205915694,0.03217146748740382,0.050065936500651206,0.10501010744612853,0.05336713149650769,0.037636614751499715,-0.08540659719635134,-0.19569253963817454,0.4627863642188394,0.5206826174757293,0.5839580096708225,-0.0011316627518016466,0.6526512656306697,0.5687982742681053,0.5497555157684332,0.5832834894710696,-0.0011023238027054313,0.8812533662127777,0.9938219146542023,1.0,0.9779293689401306,-0.022858508582924805,-0.0002993295451725807,0.0,0.0,0.0,0.29458776763894684,0.10949171969908844,-0.19247116132712466,-0.09198156226611216,-0.008183908967211098,0.040424155789999736,0.013297096307319775,0.03498333685703591,0.024310820128348766,0.0,-0.003303483816078246,-0.0002993295451725807,0.0,0.014875461451329319,-0.009767003537548778,-0.009707626107297668,0.0,-0.14805962055678112,-0.006761211185587771,0.0071574261205915694,0.05336713149650769,0.29458776763894684,0.0,0.0,0.0,0.0,0.0,0.0,0.0728859952320786,0.03723619659916878,0.12935843525818363,0.0031676000057382875,0.02160019216168698,0.0009867438418501384,0.37966045311120467,-0.0001313596799877528,0.15263907636257812,0.20411603056489294,0.20801938999477126,0.012837231297599337,0.5473183131456509,0.5314857247592306,0.583807573762908,0.46158673003997525,-0.012224152643874853,-0.0017018055509280708,0.004751992333841344,0.0048707519164926895,-0.0021017422982682324,0.0038915882968234418,0.004366623742253876,0.3029680355458489,0.000381046545221725,-0.00859949479817393
Bwd_IAT_Max,-0.007270012466912583,0.6783298600405417,0.08353856816165049,0.1705022029740052,0.0689961584094121,0.023195541492065277,0.08158509308528074,-0.009018975109707103,0.02400116254866201,0.07273700808161546,0.10487630795033878,0.10565087451679403,0.09603936272168748,0.08558947721442106,-0.08735565877717928,-0.20015906138796574,0.45364668173173317,0.5215962085983716,0.6046312863040635,-0.0011575118067175762,0.6780435285461918,0.5661772499985608,0.5555491451271699,0.6041477702238764,-0.0011274925541987417,0.9409891051461482,0.9644575174767782,0.9779293689401306,1.0,-0.02445810862515306,0.004578864315177255,0.0,0.0,0.0,0.3396535623213205,0.14855449322566572,-0.19686416670960225,-0.09408052453944717,-0.009332599121194848,0.0959375864308651,0.04590817266077923,0.08486759145476028,0.06497367834195486,0.0,-0.0033797754114261672,0.004578864315177255,0.0,0.012487032267120385,-0.007364558723224497,-0.01022163989649041,0.0,-0.1474538337283259,0.018620680854728643,0.02400116254866201,0.09603936272168748,0.3396535623213205,0.0,0.0,0.0,0.0,0.0,0.0,0.08353856816165049,0.0689961584094121,0.1705022029740052,0.023195541492065277,0.043042117810806496,0.003356670820338901,0.4222756295129593,0.009934839634526026,0.19596152024525346,0.25706916691728354,0.2637931631833702,0.020687389473049957,0.5691527244090346,0.5392966030249334,0.604700476463162,0.48710291703842895,-0.012506258263070703,0.0006923415705534118,0.027719400517110485,0.028000571054044892,-0.025137401066316015,0.026403535756722316,0.027526098125657886,0.31303783533323126,0.009377586287306948,-0.029510527302515337
Bwd_IAT_Min,0.002827701862198243,-0.004279344048456953,-0.0016359595131988044,0.026309760897910102,-0.0026595717973454704,-0.000593010142085255,-0.004973567307210747,-0.005140235239210493,-0.006183394175588225,-0.00370523764343356,0.007130468558252403,0.12403521385131687,0.031814209459564285,-0.003078736808121267,-0.08535785721553836,-0.19504068923189408,-0.00038095815982074895,-0.0004587410469324592,-0.001681801280633869,-0.0011730311965400702,-0.004270227096669771,0.00036203281475740714,-0.00028511454212925224,-0.0016737690159714022,-0.001106270492671862,-0.025555788415634894,-0.02310885947426906,-0.022858508582924805,-0.02445810862515306,1.0,-0.007037318298864082,0.0,0.0,0.0,-0.005456262197919436,0.021668810898378923,-0.196079377246171,0.11789818941236681,-0.005234620515616039,-0.004141253010843117,-0.00559048203414893,-0.0030545922297382944,-0.002817505482425384,0.0,-0.0033137350264401647,-0.007037318298864082,0.0,0.002793573358728783,-0.005527732376769882,0.0013392479539182764,0.0,0.2518891038567211,-0.012999910531174268,-0.006183394175588225,0.031814209459564285,-0.005456262197919436,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016359595131988044,-0.0026595717973454704,0.026309760897910102,-0.000593010142085255,-0.0022384585801779513,0.0029571091078882494,-0.006151523328087789,-0.0008696381378437888,-0.009814520547802045,-0.01152511624988701,-0.01212210158046051,-0.0023926391334853116,-0.0004376039958421819,0.00012139661829034954,-0.001070999996509799,-0.0004100184295353059,0.0030867048296467905,-0.001535107731190329,-0.002720081948180968,-0.0026100066914412734,0.0025025924999653813,-0.00242197782460494,-0.002638853412287766,0.0028527887015009617,-0.005201238209679253,0.003642342673851394
Fwd_PSH_Flags,-0.04974343321554404,0.0011758599389698943,0.0013677427121463915,0.0016118992337955293,0.027919084156090464,-2.6633877410460728e-05,0.08287007262278649,0.010419120341242259,0.09940186751639078,0.13754150169091456,0.001943379280845144,0.001006345874158759,0.003817127504100254,0.003335505985655987,0.095678613742657,0.0044178367976714,0.0003987804668272863,0.00659738978601507,0.014066884713605489,0.05055001011960326,0.0007921223869657766,0.00018370783593684768,0.00781008867246915,0.013103955215529706,0.05049860749863395,0.00525772096738064,-0.0029979773092731915,-0.00029932954517258067,0.004578864315177254,-0.007037318298864083,1.0,0.0,0.0,0.0,0.010197735770402326,0.0017594821526028962,0.004686177242404783,-0.01474446098487074,0.004088390377588709,0.04627430318095515,0.08844189391925777,0.07635436953263812,0.039866307567639786,0.0,-0.0005844311804671093,1.0,0.0,-0.4163415308347066,0.5513704255026846,0.023846811656674988,0.0,-0.01778758432553065,0.09529813258522385,0.09940186751639078,0.003817127504100254,0.010197735770402326,0.0,0.0,0.0,0.0,0.0,0.0,0.0013677427121463915,0.027919084156090464,0.0016118992337955293,-2.6633877410460728e-05,-0.004618488308386298,0.01896161133883941,0.003991967630556637,0.18483672212271585,0.0003732391316665163,-0.0026801611471838484,-0.0021289987310952937,0.0032748157760802603,0.017441129973914424,-0.0016327684008333697,0.012272425264839099,0.024825203820355402,-0.0021735290649899366,0.02069890327668299,0.36253045178453386,0.36370086256683387,-0.3594252621269064,0.35441331921911623,0.36268204610304267,0.07382442209799955,0.14106071344775617,-0.33647966665721457
Bwd_PSH_Flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fwd_URG_Flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd_URG_Flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fwd_Header_Length,-0.02310031806721718,0.453086890737992,0.20373084299216226,0.9119786633601774,0.321903255455455,0.8410229305549889,0.2894001507967104,0.0036697946248957745,0.0932475172890854,0.20995801688129337,0.34733106442886647,0.05250971116580726,0.38891393250811807,0.29408400253003314,-0.059038345779979455,-0.1420974378135278,0.3423280126041116,0.35856880531365615,0.4082507324401491,0.0016560255976707779,0.45232043889965134,0.36888420298582353,0.36614076314936067,0.40697611555316643,0.0017202684714036967,0.38588116618157103,0.2897522833831114,0.29458776763894684,0.33965356232132055,-0.005456262197919436,0.010197735770402326,0.0,0.0,0.0,1.0,0.9315887039478236,-0.1397513972953472,-0.06713119569331284,-0.00525263673110986,0.3382938756972504,0.28512399238543745,0.34184455811966635,0.34121280843574053,0.0,-0.002192387811123548,0.010197735770402326,0.0,-0.001527420509613112,0.0018427017514106288,-0.01018627467067584,0.0,-0.09490728736293241,0.2149555685322931,0.0932475172890854,0.38891393250811807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20373084299216226,0.321903255455455,0.9119786633601774,0.8410229305549889,0.19855457253837305,0.0224345109952061,0.7926624035587176,0.11876513630680499,0.19306060358573232,0.19308944192722177,0.20887717614000195,0.08088707135688471,0.40845543912868587,0.3147727338613385,0.4066924098592098,0.3864749024838666,0.0025641347234559714,0.00702048566986405,0.13231686220747507,0.13158625588600614,-0.12396056187806631,0.12280658509901773,0.13044815736650245,0.21996291684507224,0.048066810058698256,-0.13095717134217744
Bwd_Header_Length,-0.018930616601105787,0.14412453942894035,0.18535772253105195,0.9735582553481817,0.2693480891572527,0.9447732511742378,0.23785050308196368,-0.004966061005030566,0.05769687487077787,0.15532213805573497,0.29705357659338716,0.0626042493815672,0.3694850276046763,0.23860242864766887,-0.04882116025808082,-0.11174552289857168,0.06687646290703918,0.0864981776781371,0.13179630986555077,-0.0006341415369109052,0.14318930986465586,0.088300365272466,0.09583377701128593,0.1301065126126819,-0.0006159281532283168,0.19139720892313722,0.10533853351801122,0.10949171969908843,0.14855449322566572,0.021668810898378927,0.0017594821526028962,0.0,0.0,0.0,0.9315887039478236,1.0,-0.11164455373085146,0.03321842999524632,-0.00745640949776642,0.2827113317609876,0.2617578972088867,0.2916438959826531,0.3069702830537196,0.0,-0.001706690745095791,0.0017594821526028962,0.0,-0.007802903229762615,0.006089818916974952,0.006493002518750164,0.0,0.07744442367259571,0.20028799529741012,0.05769687487077787,0.3694850276046763,0.9315887039478236,0.0,0.0,0.0,0.0,0.0,0.0,0.18535772253105195,0.2693480891572527,0.9735582553481817,0.9447732511742378,0.15717971951863677,0.02560041502253199,0.6591480357693014,0.09316307165667727,0.11016629100506486,0.08782481065783257,0.10033591983849854,0.06883360187450759,0.1367444263367938,0.08833359650748955,0.13116277595983775,0.13816599498013565,0.005618390407424581,0.007021319655899857,0.11110325867256608,0.11041012939924016,-0.10591200260203498,0.10524795786814323,0.11041546114105946,0.07428188535573955,0.03815505578222987,-0.10883677189816549
Fwd_Packets_s,0.007831085217578124,-0.30209830569507695,-0.03492832651182111,-0.13118249216773792,-0.02375083547622904,-0.004754779234781441,-0.027942376909843268,-0.006445866431106142,-0.016767619154734067,-0.024237199735141962,-0.06388834250278518,-0.3914594491896506,-0.1334977393570711,-0.03185096334981603,0.4162782066633698,0.9998171918130623,-0.2940930767918578,-0.29939261646758564,-0.2985999927797623,-0.00457487275306135,-0.3019534804806659,-0.3050416627185121,-0.3001253122998236,-0.2984472679703311,-0.004456648225561831,-0.19658910766032006,-0.19437190437278204,-0.19247116132712466,-0.19686416670960225,-0.19607937724617097,0.004686177242404783,0.0,0.0,0.0,-0.1397513972953472,-0.11164455373085146,1.0,-0.3507849185996114,-0.005915750268982206,-0.03414474626662546,-0.02547893069283233,-0.033947819472782505,-0.025169773669351483,0.0,0.010521495178228117,0.004686177242404783,0.0,0.04344824469508145,-0.020792076250550243,-0.03464066738583239,0.0,-0.6219307632222218,0.006643432929748803,-0.016767619154734067,-0.1334977393570711,-0.1397513972953472,0.0,0.0,0.0,0.0,0.0,0.0,-0.03492832651182111,-0.02375083547622904,-0.13118249216773792,-0.004754779234781441,-0.0035988307266794166,-0.023656401080887048,-0.1749367822637612,-0.03403223177773859,-0.08006668468820279,-0.09573884095797702,-0.09749796575674226,-0.015871250766914032,-0.29438773804204166,-0.24804345012106485,-0.2958656047973839,-0.27322363619254625,-0.03864880683061949,0.00206859065228106,-0.05964596037584468,-0.06021331386126744,0.05888171973600525,-0.06012433362282782,-0.06033635923529687,-0.17151129851106792,-0.011253240254996008,0.05717835945617019
Bwd_Packets_s,0.00810726778370627,-0.14437044792164627,-0.016848624777809126,0.04099983453930941,-0.011834071354821715,-0.0018637946837175257,-0.01792341489234242,-0.014883696637983876,-0.019343228776891652,-0.014137241008573028,0.0021804294966446926,0.2044516756889156,0.04438010801887348,-0.015128906516555473,-0.14824266521437046,-0.33281554299175314,-0.1405398416462054,-0.14307268857591612,-0.14269604786926446,-0.0021877590447431606,-0.14430317536126233,-0.14577821557043483,-0.14342986572502392,-0.14262738909558348,-0.0020999333848215175,-0.09394889806457918,-0.09288914441643752,-0.09198156226611218,-0.09408052453944718,0.11789818941236681,-0.014744460984870743,0.0,0.0,0.0,-0.06713119569331283,0.033218429995246324,-0.3507849185996114,1.0,-0.01516624851239933,-0.018705366486410246,-0.021617447090737738,-0.017245448890109302,-0.012656597246850492,0.0,0.0006899389796568779,-0.014744460984870743,0.0,-0.009394284768193619,0.034283903737743135,0.06381903843708969,0.0,0.5694128256585698,-0.032453664403189524,-0.019343228776891652,0.04438010801887348,-0.06713119569331283,0.0,0.0,0.0,0.0,0.0,0.0,-0.016848624777809126,-0.011834071354821715,0.04099983453930941,-0.0018637946837175257,-0.012294877921671379,0.00031520840438899623,-0.08442567726805719,0.027100589728867197,-0.038262666339655055,-0.04575316618276914,-0.04659353189400142,-0.007583477909755059,-0.14068768564429676,-0.11853988776016235,-0.14139397773208529,-0.13057333401169807,-0.023622926340653744,-0.010073016812397605,0.005878825645268864,0.004128605981693545,0.002600283393837841,0.000475851332040725,0.004480795873195684,-0.05772480888446663,-0.0012614096923456658,-0.014083871061894578
Min_Packet_Length,-0.01126240178102915,-0.010462243686406704,-0.0028489194275558576,-0.007729089224603707,0.04841079159276149,-0.0022279199546640866,0.2744840341740057,0.970213152409907,0.8058552513080164,-0.013127480490302084,-0.009616925859799874,0.08546227150241423,0.010268915133225235,-0.01694286896312287,0.7300916495816473,-0.006266697632905806,-0.004092726588034347,-0.011233513635606526,-0.01106626145587987,0.09445319893272293,-0.010392313923143055,-0.006295345676927055,-0.011568199778369124,-0.010985444806694228,0.09443047474860734,-0.011634880064233626,-0.007859985945069368,-0.008183908967211098,-0.009332599121194848,-0.005234620515616038,0.004088390377588709,0.0,0.0,0.0,-0.00525263673110986,-0.007456409497766419,-0.005915750268982206,-0.015166248512399326,1.0,0.1482215491336706,0.6558953989381209,-0.007199705999558741,-0.01208677129211717,0.0,0.00244003573338908,0.004088390377588709,0.0,-0.3563615492291129,-0.008642868778987628,-0.005146106071531239,0.0,-0.013248907264739537,0.7719518327740751,0.8058552513080164,0.010268915133225235,-0.00525263673110986,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028489194275558576,0.04841079159276149,-0.007729089224603707,-0.0022279199546640866,-0.1819315972542814,-0.008887281928544327,-0.008124607987166497,0.271282434153272,0.012050627532828654,-0.00216691242466748,0.0026603462403604738,0.019903154399542055,-0.012702810428594478,-0.008132247093752466,-0.011784314743111913,-0.013073431561114991,0.5677831437485101,0.03539548003099048,0.2678646135175667,0.2468303641343178,-0.20840941543813096,0.2854558450982346,0.2713758410551885,0.039657656970474825,0.1092718456733585,-0.35864391244468924
Max_Packet_Length,-0.06519869200405866,0.10335501222195384,0.0619436029320219,0.26042766423860403,0.4489990099689992,0.16778476191793712,0.8116569695275528,0.1633849701327529,0.4929851764582633,0.7566733375248895,0.9506118050521356,0.052590253946870544,0.8133573473532942,0.9224716042809566,0.13317983214916163,-0.03476497531353824,0.004707514808248986,0.03732396278804556,0.10427506297651845,0.01991095766043149,0.10207729755261875,0.013269491390408436,0.05030109727620683,0.10269713706608471,0.019910074545492183,0.19188536325371994,0.017235333675971777,0.040424155789999736,0.0959375864308651,-0.004141253010843117,0.04627430318095515,0.0,0.0,0.0,0.3382938756972504,0.2827113317609876,-0.03414474626662546,-0.018705366486410246,0.1482215491336706,1.0,0.7428717353152272,0.9563145945634166,0.8817550630149767,0.0,-4.976879289585674e-05,0.04627430318095515,0.0,-0.11100718964299253,0.04634954185893345,0.018059912565247246,0.0,0.016506498956815073,0.6411742881317429,0.4929851764582633,0.8133573473532942,0.3382938756972504,0.0,0.0,0.0,0.0,0.0,0.0,0.0619436029320219,0.4489990099689992,0.26042766423860403,0.16778476191793712,0.36956028339155117,0.11029816943156759,0.21231311389736165,0.28003023692972295,0.06425964351610736,0.02632030057457529,0.03871255415616354,0.06631404027101961,0.1337816138681842,0.010591948714711322,0.10179939439983626,0.17330160971201816,0.11879862737722086,0.03589961198160827,0.41973447206935816,0.4193381274059025,-0.4041757524990808,0.4068234686401937,0.42100904812411655,0.08350399321709534,0.16545969226465615,-0.4103319169256938
Packet_Length_Mean,-0.049601892393333846,0.04462129350727301,0.05115512556253975,0.24062610063471307,0.38694798768613803,0.1995223347635619,0.6797553484184932,0.6747869812288656,0.8282911745260627,0.5158507916269425,0.6055939395575288,0.12769690535669184,0.6701108170545055,0.5940387875062098,0.5507503949524859,-0.026098135429063855,-0.0030855793472680548,0.009574987345215745,0.04947849572107841,0.06880411552580232,0.04350121039718112,-0.0006149058783071013,0.015930509349384718,0.047856288857128115,0.06878897715908527,0.09005994569090799,0.0011699629753042285,0.013297096307319777,0.04590817266077923,-0.005590482034148931,0.08844189391925777,0.0,0.0,0.0,0.2851239923854375,0.2617578972088867,-0.025478930692832333,-0.021617447090737738,0.6558953989381209,0.7428717353152272,1.0,0.7008801090831245,0.699102700381779,0.0,0.0014302742675183014,0.08844189391925777,0.0,-0.3221152914066045,0.07003188067783922,0.022294265677677248,0.0,0.012660492305558825,0.9816586732955264,0.8282911745260627,0.6701108170545055,0.2851239923854375,0.0,0.0,0.0,0.0,0.0,0.0,0.05115512556253975,0.38694798768613803,0.24062610063471307,0.1995223347635619,0.12206474350620881,0.0758510726978875,0.16495454388147504,0.34919301763056737,0.051776353264301585,0.015800300493676152,0.027130800847286807,0.05909815012879195,0.06549044047854664,-0.0033698186127144843,0.04727130764987416,0.08885661837131373,0.4208476966250173,0.041470004216431065,0.45259025078588516,0.4410352092755098,-0.40963574149449655,0.45361050740275316,0.456222283459924,0.08254583015288221,0.17998551633340734,-0.4947694794123658
Packet_Length_Std,-0.06569674595850296,0.09090257875311954,0.0625052820398326,0.2673067423132654,0.45826489295573286,0.18433518817349118,0.7631930839089422,0.016679152402182835,0.39769235901445127,0.787208197324513,0.9188007433160416,0.08399996057319009,0.8688029817737918,0.9268439667408188,0.05219014955145056,-0.034536866016679255,0.00280324346328662,0.032282416197429505,0.09246587564413052,0.010719784371596418,0.08948379366767005,0.01040313390250805,0.043636184177023155,0.09057947904227025,0.010719799814330924,0.16998842127614794,0.014662369786176742,0.03498333685703591,0.08486759145476026,-0.0030545922297382944,0.07635436953263812,0.0,0.0,0.0,0.34184455811966635,0.2916438959826531,-0.033947819472782505,-0.017245448890109306,-0.007199705999558741,0.9563145945634166,0.7008801090831245,1.0,0.9454205825975007,0.0,-0.0003442247558895676,0.07635436953263812,0.0,-0.09303592781993757,0.07241184015497461,0.028400162145250082,0.0,0.020529606426786213,0.5776699392911119,0.39769235901445127,0.8688029817737918,0.34184455811966635,0.0,0.0,0.0,0.0,0.0,0.0,0.0625052820398326,0.45826489295573286,0.2673067423132654,0.18433518817349118,0.3850265997382369,0.12940615390636362,0.20863068329956572,0.2511648863412962,0.05903828448750999,0.024223860017245958,0.03610726130864346,0.061493705414863827,0.11892920371700103,0.0074168699316147285,0.08986967457765824,0.15499513766152767,0.05965313587659265,0.030410812515110134,0.40292603919904,0.4061955121013566,-0.39752774117819295,0.3887302769519425,0.40509541652877157,0.08252689307342757,0.15740402471974763,-0.3785894668998027
Packet_Length_Variance,-0.0468859418142754,0.06795301295592089,0.06281781836073806,0.2829429758229824,0.4853317136708676,0.22622185515513074,0.6859150891388661,0.017871268148419665,0.3764282155001857,0.7142078086978916,0.8374638202909371,0.023864106589938098,0.8636685083211129,0.8456736819548633,0.04439954838541001,-0.025603861259912902,0.0007043281418529804,0.0222194832936874,0.07044157236674817,0.004430724786251735,0.06634546716470548,0.00582508202381166,0.03018350874940975,0.0679794096363584,0.004432831174132804,0.12722373626852343,0.00894890377455869,0.02431082012834877,0.06497367834195486,-0.0028175054824253836,0.039866307567639786,0.0,0.0,0.0,0.34121280843574053,0.30697028305371954,-0.025169773669351483,-0.01265659724685049,-0.01208677129211717,0.8817550630149767,0.6991027003817789,0.9454205825975007,1.0,0.0,-0.0004555453035334642,0.039866307567639786,0.0,-0.04294802573063641,0.05410919234496357,0.026679234720491263,0.0,0.017153674426559826,0.5723102633624038,0.3764282155001857,0.8636685083211129,0.34121280843574053,0.0,0.0,0.0,0.0,0.0,0.0,0.06281781836073806,0.4853317136708676,0.2829429758229824,0.22622185515513074,0.3255827644962794,0.12305262453911711,0.20271925428883916,0.1827938104237359,0.050386253430146334,0.01873679240447428,0.029582580921775428,0.054970824796499194,0.0903607805230473,0.006335896310294712,0.06857128737000137,0.1174212903885805,0.0031826994904982147,0.020459418041969938,0.2970268138886573,0.2987874980126222,-0.28796830777670085,0.2804791141448854,0.2969188327846553,0.059757225483779354,0.11668800618950939,-0.2820774343615015
FIN_Flag_Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
